account_id,account_holder_name,account_type,home_country,currency,kyc_tier,account_created_date,personal_spend_baseline_usd
FLR-ACC-100270,Tunde Green,Individual,GB,GBP,Tier3_Enhanced,2025-02-06,21.78
FLR-ACC-100271,Grace Eze,Individual,NG,NGN,Tier3_Enhanced,2023-08-14,46.52
FLR-ACC-100272,Tobi Adeyemi,Individual,NG,NGN,Tier2_Verified,2026-03-03,75.24
FLR-ACC-100273,North Media Co.,Business,NG,NGN,Tier1_Basic,2024-11-10,251.01
FLR-ACC-100274,Kunle Williams,Individual,NG,NGN,Tier2_Verified,2023-05-21,32.31
FLR-ACC-100275,Apex Trading LLC,Business,NG,NGN,Tier2_Verified,2023-10-23,238.38
FLR-ACC-100276,Tunde Fashola,Individual,DE,EUR,Tier2_Verified,2022-09-30,149.22
FLR-ACC-100277,Silverline Textiles LLC,Business,NG,NGN,Tier3_Enhanced,2024-06-22,1733.41
FLR-ACC-100278,Urban Builders Ltd,Business,NG,NGN,Tier3_Enhanced,2024-02-29,7308.95
FLR-ACC-100279,Apex Textiles Co.,Business,GB,GBP,Tier1_Basic,2026-07-02,139.05
FLR-ACC-100280,Metro Foods Co.,Business,NG,NGN,Tier3_Enhanced,2024-03-05,890.0
FLR-ACC-100281,Funke Taylor,Individual,US,USD,Tier1_Basic,2024-02-28,19.0
FLR-ACC-100282,Tunde Williams,Individual,US,USD,Tier2_Verified,2025-03-11,41.24
FLR-ACC-100283,Kemi Adeyemi,Individual,NG,NGN,Tier1_Basic,2026-03-28,35.91
FLR-ACC-100284,Silverline Ventures Co.,Business,US,USD,Tier3_Enhanced,2024-07-16,332.67
FLR-ACC-100285,Femi Eze,Individual,NG,NGN,Tier3_Enhanced,2025-01-07,16.36
FLR-ACC-100286,Olu Bello,Individual,DE,EUR,Tier2_Verified,2025-10-20,196.36
FLR-ACC-100287,Michael Taylor,Individual,GB,GBP,Tier2_Verified,2025-04-04,80.98
FLR-ACC-100288,Apex Trading Inc,Business,NG,NGN,Tier2_Verified,2025-03-29,444.91
FLR-ACC-100289,Prime Consulting LLC,Business,GB,GBP,Tier3_Enhanced,2024-07-27,385.55
FLR-ACC-100290,David Adeyemi,Individual,DE,EUR,Tier2_Verified,2025-10-31,38.39
FLR-ACC-100291,David Hassan,Individual,NG,NGN,Tier3_Enhanced,2024-06-10,164.12
FLR-ACC-100292,Apex Consulting Co.,Business,GB,GBP,Tier2_Verified,2023-10-16,614.08
FLR-ACC-100293,Blessing Green,Individual,NG,NGN,Tier3_Enhanced,2024-02-24,39.21
FLR-ACC-100294,North Ventures Co.,Business,DE,EUR,Tier3_Enhanced,2026-01-05,1483.31
FLR-ACC-100295,Silverline Technologies LLC,Business,GB,GBP,Tier3_Enhanced,2024-07-02,1264.36
FLR-ACC-100296,Apex Ventures LLC,Business,DE,EUR,Tier3_Enhanced,2023-10-20,1354.97
FLR-ACC-100297,Global Ventures LLC,Business,NG,NGN,Tier3_Enhanced,2024-06-30,367.95
FLR-ACC-100298,North Trading Co.,Business,NG,NGN,Tier2_Verified,2025-07-05,589.85
FLR-ACC-100299,Peter Obi,Individual,GB,GBP,Tier2_Verified,2025-12-17,53.32
FLR-ACC-100300,Peter Adekunle,Individual,US,USD,Tier3_Enhanced,2026-03-24,206.04
FLR-ACC-100301,Chidi Eze,Individual,NG,NGN,Tier2_Verified,2025-04-04,170.54
FLR-ACC-100302,Greenfield Foods Inc,Business,NG,NGN,Tier3_Enhanced,2026-02-01,2328.58
FLR-ACC-100303,Metro Ventures LLC,Business,NG,NGN,Tier1_Basic,2025-09-02,731.66
FLR-ACC-100304,Metro Logistics Ltd,Business,NG,NGN,Tier2_Verified,2025-04-28,678.41
FLR-ACC-100305,Ngozi Nwosu,Individual,NG,NGN,Tier2_Verified,2024-12-02,97.9
FLR-ACC-100306,Chioma Williams,Individual,NG,NGN,Tier2_Verified,2026-04-06,20.24
FLR-ACC-100307,Kemi Williams,Individual,NG,NGN,Tier1_Basic,2023-12-25,115.66
FLR-ACC-100308,Femi Okafor,Individual,NG,NGN,Tier3_Enhanced,2025-10-19,47.92
FLR-ACC-100309,Bluewave Consulting Ltd,Business,US,USD,Tier2_Verified,2025-09-20,684.04
FLR-ACC-100310,Sarah Ibrahim,Individual,NG,NGN,Tier3_Enhanced,2024-02-03,39.0
FLR-ACC-100311,Grace Obi,Individual,US,USD,Tier2_Verified,2025-05-20,72.59
FLR-ACC-100312,Peter Okoro,Individual,FR,EUR,Tier1_Basic,2026-07-06,173.69
FLR-ACC-100313,North Technologies Ltd,Business,US,USD,Tier2_Verified,2026-06-07,721.02
FLR-ACC-100314,Musa Obi,Individual,GB,GBP,Tier2_Verified,2024-08-22,21.86
FLR-ACC-100315,Apex Logistics LLC,Business,FR,EUR,Tier2_Verified,2024-07-23,336.28
FLR-ACC-100316,Prime Logistics LLC,Business,DE,EUR,Tier3_Enhanced,2023-08-21,596.47
FLR-ACC-100317,Mary Johnson,Individual,NG,NGN,Tier2_Verified,2024-11-15,82.14
FLR-ACC-100318,Kemi Obi,Individual,NG,NGN,Tier3_Enhanced,2023-11-16,50.39
FLR-ACC-100319,Metro Media Inc,Business,DE,EUR,Tier3_Enhanced,2023-09-11,316.08
FLR-ACC-100320,Urban Foods LLC,Business,NG,NGN,Tier3_Enhanced,2024-12-17,878.46
FLR-ACC-100321,Femi Eze,Individual,NG,NGN,Tier2_Verified,2024-10-04,55.48
FLR-ACC-100322,Metro Foods Inc,Business,NG,NGN,Tier2_Verified,2025-04-28,417.62
FLR-ACC-100323,Silverline Technologies Ltd,Business,NG,NGN,Tier2_Verified,2025-05-29,756.39
FLR-ACC-100324,Metro Textiles Ltd,Business,GB,GBP,Tier2_Verified,2024-09-14,497.44
FLR-ACC-100325,Chidi Okafor,Individual,NG,NGN,Tier2_Verified,2025-04-02,38.51
FLR-ACC-100326,Tobi Taylor,Individual,DE,EUR,Tier3_Enhanced,2025-07-11,25.97
FLR-ACC-100327,Urban Consulting Ltd,Business,US,USD,Tier3_Enhanced,2025-02-15,962.99
FLR-ACC-100328,Yetunde Fashola,Individual,NG,NGN,Tier2_Verified,2025-03-11,31.87
FLR-ACC-100329,Grace Adekunle,Individual,GB,GBP,Tier3_Enhanced,2024-09-03,108.36
FLR-ACC-100330,Funke Bello,Individual,NG,NGN,Tier2_Verified,2024-05-14,31.25
FLR-ACC-100331,John Adeyemi,Individual,DE,EUR,Tier2_Verified,2025-11-02,77.89
FLR-ACC-100332,Apex Textiles Ltd,Business,GB,GBP,Tier3_Enhanced,2025-01-02,448.41
FLR-ACC-100333,Amaka Chukwu,Individual,FR,EUR,Tier1_Basic,2025-03-27,28.19
FLR-ACC-100334,Metro Media LLC,Business,NG,NGN,Tier3_Enhanced,2025-12-14,99.15
FLR-ACC-100335,John Ibrahim,Individual,NG,NGN,Tier2_Verified,2025-12-17,81.56
FLR-ACC-100336,Metro Foods Inc,Business,NG,NGN,Tier3_Enhanced,2023-07-28,262.68
FLR-ACC-100337,Tunde Hassan,Individual,NG,NGN,Tier2_Verified,2025-06-06,88.91
FLR-ACC-100338,Grace Green,Individual,US,USD,Tier2_Verified,2026-06-17,110.29
FLR-ACC-100339,Chuka Taylor,Individual,NG,NGN,Tier3_Enhanced,2025-03-14,144.69
FLR-ACC-100340,Amaka Okafor,Individual,NG,NGN,Tier2_Verified,2026-03-28,47.84
FLR-ACC-100341,Laura Okafor,Individual,NG,NGN,Tier1_Basic,2026-08-22,77.72
FLR-ACC-100342,Sunrise Foods Co.,Business,US,USD,Tier2_Verified,2023-05-17,183.24
FLR-ACC-100343,Olu Nwosu,Individual,US,USD,Tier2_Verified,2024-07-18,89.02
FLR-ACC-100344,Chuka Yusuf,Individual,US,USD,Tier1_Basic,2025-05-01,84.34
FLR-ACC-100345,Greenfield Technologies Co.,Business,US,USD,Tier2_Verified,2026-05-16,828.13
FLR-ACC-100346,Apex Consulting LLC,Business,DE,EUR,Tier2_Verified,2023-11-01,249.1
FLR-ACC-100347,Urban Consulting LLC,Business,GB,GBP,Tier1_Basic,2026-05-21,914.43
FLR-ACC-100348,Tobi Adeyemi,Individual,DE,EUR,Tier2_Verified,2024-02-18,22.79
FLR-ACC-100349,David Nwosu,Individual,NG,NGN,Tier1_Basic,2026-01-03,93.54
FLR-ACC-100350,Ruth Balogun,Individual,GB,GBP,Tier3_Enhanced,2024-12-17,84.86
FLR-ACC-100351,Ben Johnson,Individual,NG,NGN,Tier2_Verified,2024-08-19,137.54
FLR-ACC-100352,Sarah Yusuf,Individual,GB,GBP,Tier3_Enhanced,2022-09-14,34.29
FLR-ACC-100353,Peter Chukwu,Individual,NG,NGN,Tier3_Enhanced,2024-12-31,156.98
FLR-ACC-100354,Funke Yusuf,Individual,US,USD,Tier3_Enhanced,2024-06-26,18.05
FLR-ACC-100355,Tunde Nwosu,Individual,NG,NGN,Tier2_Verified,2025-07-17,113.2
FLR-ACC-100356,Global Logistics LLC,Business,NG,NGN,Tier1_Basic,2026-07-16,958.7
FLR-ACC-100357,Ngozi Balogun,Individual,GB,GBP,Tier3_Enhanced,2024-11-01,66.59
FLR-ACC-100358,Funke Eze,Individual,NG,NGN,Tier3_Enhanced,2025-02-06,182.4
FLR-ACC-100359,Metro Builders LLC,Business,NG,NGN,Tier2_Verified,2024-11-11,804.03
FLR-ACC-100360,Laura Eze,Individual,NG,NGN,Tier1_Basic,2025-07-23,13.66
FLR-ACC-100361,Femi Adeyemi,Individual,GB,GBP,Tier3_Enhanced,2025-01-02,102.3
FLR-ACC-100362,Kemi Fashola,Individual,FR,EUR,Tier2_Verified,2023-06-11,104.8
FLR-ACC-100363,Ben Taylor,Individual,US,USD,Tier3_Enhanced,2025-04-25,67.71
FLR-ACC-100364,Ifeoma Okoro,Individual,DE,EUR,Tier1_Basic,2026-04-06,59.41
FLR-ACC-100365,Olu Yusuf,Individual,DE,EUR,Tier2_Verified,2025-10-05,40.22
FLR-ACC-100366,Blessing Hassan,Individual,DE,EUR,Tier3_Enhanced,2025-10-20,97.02
FLR-ACC-100367,Silverline Consulting Co.,Business,FR,EUR,Tier3_Enhanced,2022-10-23,587.46
FLR-ACC-100368,Urban Consulting Co.,Business,US,USD,Tier2_Verified,2025-05-22,236.04
FLR-ACC-100369,Tobi Balogun,Individual,NG,NGN,Tier2_Verified,2025-11-21,73.22
FLR-ACC-100370,Laura Bello,Individual,NG,NGN,Tier3_Enhanced,2023-05-16,65.0
FLR-ACC-100371,Tunde Eze,Individual,GB,GBP,Tier3_Enhanced,2023-11-16,22.98
FLR-ACC-100372,North Textiles Inc,Business,US,USD,Tier2_Verified,2022-11-13,374.29
FLR-ACC-100373,Greenfield Consulting Inc,Business,NG,NGN,Tier2_Verified,2024-09-24,300.39
FLR-ACC-100374,Blessing Williams,Individual,US,USD,Tier3_Enhanced,2024-12-18,44.05
FLR-ACC-100375,Prime Builders Ltd,Business,GB,GBP,Tier3_Enhanced,2023-10-04,656.67
FLR-ACC-100376,James Balogun,Individual,NG,NGN,Tier2_Verified,2026-04-16,12.8
FLR-ACC-100377,Kemi Okoro,Individual,US,USD,Tier2_Verified,2023-02-10,148.05
FLR-ACC-100378,James Johnson,Individual,NG,NGN,Tier3_Enhanced,2023-08-30,55.49
FLR-ACC-100379,Greenfield Logistics Inc,Business,NG,NGN,Tier3_Enhanced,2023-11-27,580.0
FLR-ACC-100380,Aisha Yusuf,Individual,GB,GBP,Tier3_Enhanced,2025-04-14,19.79
FLR-ACC-100381,John Okoro,Individual,GB,GBP,Tier2_Verified,2023-10-06,50.56
FLR-ACC-100382,Emeka Johnson,Individual,US,USD,Tier2_Verified,2023-05-17,35.78
FLR-ACC-100383,Musa Okoro,Individual,NG,NGN,Tier3_Enhanced,2025-05-15,106.16
FLR-ACC-100384,David Hassan,Individual,US,USD,Tier2_Verified,2025-05-25,81.6
FLR-ACC-100385,John Nwosu,Individual,GB,GBP,Tier2_Verified,2026-04-07,45.03
FLR-ACC-100386,Apex Textiles LLC,Business,DE,EUR,Tier2_Verified,2025-05-07,235.01
FLR-ACC-100387,Greenfield Builders Inc,Business,NG,NGN,Tier3_Enhanced,2025-01-04,657.39
FLR-ACC-100388,Bluewave Logistics Inc,Business,NG,NGN,Tier3_Enhanced,2025-01-02,312.76
FLR-ACC-100389,Apex Logistics Co.,Business,NG,NGN,Tier3_Enhanced,2025-07-01,217.71
FLR-ACC-100390,Apex Trading LLC,Business,NG,NGN,Tier2_Verified,2024-11-18,1513.76
FLR-ACC-100391,North Retail LLC,Business,NG,NGN,Tier3_Enhanced,2026-03-11,596.84
FLR-ACC-100392,Silverline Technologies LLC,Business,NG,NGN,Tier1_Basic,2026-01-21,1532.17
FLR-ACC-100393,North Retail LLC,Business,US,USD,Tier1_Basic,2025-10-26,625.15
FLR-ACC-100394,Ifeoma Green,Individual,NG,NGN,Tier2_Verified,2025-03-04,68.79
FLR-ACC-100395,Chuka Fashola,Individual,NG,NGN,Tier1_Basic,2026-07-12,63.24
FLR-ACC-100396,Prime Technologies Ltd,Business,US,USD,Tier3_Enhanced,2025-07-01,409.82
FLR-ACC-100397,Ifeoma Obi,Individual,FR,EUR,Tier1_Basic,2024-08-02,43.27
FLR-ACC-100398,Urban Builders LLC,Business,NG,NGN,Tier2_Verified,2025-10-20,1746.74
FLR-ACC-100399,Laura Yusuf,Individual,NG,NGN,Tier2_Verified,2026-03-21,36.74
FLR-ACC-100400,Olu Brown,Individual,US,USD,Tier3_Enhanced,2024-08-22,54.85
FLR-ACC-100401,North Technologies Inc,Business,NG,NGN,Tier1_Basic,2025-10-07,978.93
FLR-ACC-100402,Ifeoma Okafor,Individual,NG,NGN,Tier3_Enhanced,2026-01-24,178.73
FLR-ACC-100403,Ifeoma Johnson,Individual,NG,NGN,Tier2_Verified,2025-06-01,191.4
FLR-ACC-100404,Michael Eze,Individual,FR,EUR,Tier3_Enhanced,2023-11-09,36.16
FLR-ACC-100405,Prime Logistics Inc,Business,NG,NGN,Tier2_Verified,2025-04-10,683.69
FLR-ACC-100406,David Obi,Individual,NG,NGN,Tier3_Enhanced,2023-10-07,61.63
FLR-ACC-100407,Bluewave Retail Co.,Business,NG,NGN,Tier1_Basic,2024-12-11,188.12
FLR-ACC-100408,Kunle Fashola,Individual,NG,NGN,Tier3_Enhanced,2024-02-19,68.18
FLR-ACC-100409,Metro Logistics LLC,Business,FR,EUR,Tier3_Enhanced,2023-07-10,143.13
FLR-ACC-100410,Bluewave Textiles Ltd,Business,FR,EUR,Tier3_Enhanced,2023-11-10,181.71
FLR-ACC-100411,Tunde Adekunle,Individual,GB,GBP,Tier2_Verified,2025-03-01,36.39
FLR-ACC-100412,North Technologies Ltd,Business,GB,GBP,Tier3_Enhanced,2022-08-10,1735.92
FLR-ACC-100413,Ngozi Taylor,Individual,US,USD,Tier3_Enhanced,2023-12-05,19.57
FLR-ACC-100414,Daniel Hassan,Individual,NG,NGN,Tier2_Verified,2024-12-17,137.33
FLR-ACC-100415,Global Textiles Inc,Business,DE,EUR,Tier2_Verified,2025-04-01,33.22
FLR-ACC-100416,Silverline Retail Ltd,Business,NG,NGN,Tier2_Verified,2024-11-28,542.79
FLR-ACC-100417,Amaka Okafor,Individual,NG,NGN,Tier3_Enhanced,2024-02-01,43.63
FLR-ACC-100418,Greenfield Technologies Inc,Business,GB,GBP,Tier3_Enhanced,2024-08-29,562.21
FLR-ACC-100419,Laura Williams,Individual,NG,NGN,Tier2_Verified,2025-02-26,54.05
FLR-ACC-100420,Aisha Brown,Individual,NG,NGN,Tier3_Enhanced,2025-01-02,31.89
FLR-ACC-100421,North Ventures Inc,Business,NG,NGN,Tier2_Verified,2024-05-11,331.61
FLR-ACC-100422,Chidi Taylor,Individual,GB,GBP,Tier2_Verified,2025-10-06,39.29
FLR-ACC-100423,Greenfield Trading Co.,Business,NG,NGN,Tier2_Verified,2023-03-04,244.48
FLR-ACC-100424,Emeka Adeyemi,Individual,US,USD,Tier1_Basic,2026-01-12,26.92
FLR-ACC-100425,Prime Textiles LLC,Business,GB,GBP,Tier3_Enhanced,2024-05-31,1574.04
FLR-ACC-100426,Laura Okafor,Individual,NG,NGN,Tier3_Enhanced,2024-01-31,48.71
FLR-ACC-100427,Mary Taylor,Individual,DE,EUR,Tier2_Verified,2024-06-08,175.56
FLR-ACC-100428,Urban Technologies Inc,Business,NG,NGN,Tier3_Enhanced,2023-07-26,326.64
FLR-ACC-100429,Laura Taylor,Individual,NG,NGN,Tier3_Enhanced,2023-12-29,47.87
FLR-ACC-100430,Metro Foods Ltd,Business,NG,NGN,Tier2_Verified,2024-03-26,302.73
FLR-ACC-100431,Aisha Johnson,Individual,NG,NGN,Tier3_Enhanced,2023-09-07,38.1
FLR-ACC-100432,Femi Okafor,Individual,FR,EUR,Tier2_Verified,2023-03-09,36.03
FLR-ACC-100433,James Williams,Individual,NG,NGN,Tier3_Enhanced,2022-06-22,58.28
FLR-ACC-100434,Bluewave Media Co.,Business,GB,GBP,Tier2_Verified,2024-09-02,438.49
FLR-ACC-100435,Grace Brown,Individual,DE,EUR,Tier2_Verified,2026-02-04,47.4
FLR-ACC-100436,Kemi Bello,Individual,NG,NGN,Tier2_Verified,2026-07-01,14.33
FLR-ACC-100437,Daniel Adeyemi,Individual,NG,NGN,Tier3_Enhanced,2024-11-23,248.25
FLR-ACC-100438,Aisha Ibrahim,Individual,NG,NGN,Tier3_Enhanced,2025-03-21,50.04
FLR-ACC-100439,John Green,Individual,NG,NGN,Tier3_Enhanced,2022-12-27,57.64
FLR-ACC-100440,Peter Eze,Individual,FR,EUR,Tier2_Verified,2025-01-06,91.33
FLR-ACC-100441,Mary Obi,Individual,US,USD,Tier3_Enhanced,2024-06-13,71.71
FLR-ACC-100442,Amaka Chukwu,Individual,US,USD,Tier2_Verified,2023-06-06,7.91
FLR-ACC-100443,Apex Builders Ltd,Business,GB,GBP,Tier1_Basic,2025-09-29,243.09
FLR-ACC-100444,James Adekunle,Individual,GB,GBP,Tier1_Basic,2026-03-19,53.73
FLR-ACC-100445,Ifeoma Fashola,Individual,US,USD,Tier3_Enhanced,2025-01-21,33.54
FLR-ACC-100446,North Consulting Ltd,Business,NG,NGN,Tier2_Verified,2024-03-17,1338.16
FLR-ACC-100447,Apex Builders Inc,Business,NG,NGN,Tier2_Verified,2025-10-11,816.77
FLR-ACC-100448,Aisha Smith,Individual,NG,NGN,Tier3_Enhanced,2024-09-02,21.85
FLR-ACC-100449,Metro Consulting Ltd,Business,NG,NGN,Tier2_Verified,2024-08-12,567.34
FLR-ACC-100450,Blessing Adekunle,Individual,NG,NGN,Tier1_Basic,2026-05-28,138.23
FLR-ACC-100451,Chioma Green,Individual,NG,NGN,Tier2_Verified,2026-01-11,51.71
FLR-ACC-100452,Greenfield Consulting Co.,Business,FR,EUR,Tier1_Basic,2025-11-10,107.65
FLR-ACC-100453,Global Foods Ltd,Business,FR,EUR,Tier2_Verified,2024-05-10,694.44
FLR-ACC-100454,Funke Green,Individual,NG,NGN,Tier2_Verified,2025-07-12,39.8
FLR-ACC-100455,Olu Yusuf,Individual,NG,NGN,Tier2_Verified,2023-03-27,16.04
FLR-ACC-100456,Femi Bello,Individual,NG,NGN,Tier2_Verified,2025-09-12,33.0
FLR-ACC-100457,Laura Brown,Individual,US,USD,Tier2_Verified,2025-08-18,46.06
FLR-ACC-100458,North Foods Inc,Business,DE,EUR,Tier2_Verified,2025-10-15,403.46
FLR-ACC-100459,Mary Johnson,Individual,NG,NGN,Tier3_Enhanced,2023-07-20,90.04
FLR-ACC-100460,Funke Ibrahim,Individual,NG,NGN,Tier3_Enhanced,2025-02-08,71.93
FLR-ACC-100461,Metro Media Co.,Business,NG,NGN,Tier3_Enhanced,2025-09-14,154.95
FLR-ACC-100462,Chidi Green,Individual,US,USD,Tier3_Enhanced,2023-11-19,52.61
FLR-ACC-100463,Musa Green,Individual,GB,GBP,Tier2_Verified,2025-08-05,90.9
FLR-ACC-100464,Apex Retail Ltd,Business,NG,NGN,Tier3_Enhanced,2023-05-03,258.5
FLR-ACC-100465,Blessing Green,Individual,NG,NGN,Tier1_Basic,2025-10-24,38.25
FLR-ACC-100466,Greenfield Builders LLC,Business,NG,NGN,Tier2_Verified,2024-07-07,353.89
FLR-ACC-100467,Apex Textiles LLC,Business,GB,GBP,Tier3_Enhanced,2023-08-22,281.26
FLR-ACC-100468,Michael Hassan,Individual,FR,EUR,Tier3_Enhanced,2024-08-17,22.26
FLR-ACC-100469,Bluewave Logistics Ltd,Business,US,USD,Tier3_Enhanced,2026-02-04,587.5
FLR-ACC-100470,Yetunde Nwosu,Individual,NG,NGN,Tier2_Verified,2026-02-01,65.68
FLR-ACC-100471,Ruth Taylor,Individual,NG,NGN,Tier2_Verified,2024-02-21,79.73
FLR-ACC-100472,Sunrise Builders LLC,Business,GB,GBP,Tier2_Verified,2024-04-13,365.96
FLR-ACC-100473,Chioma Fashola,Individual,GB,GBP,Tier2_Verified,2026-07-08,33.35
FLR-ACC-100474,Aisha Balogun,Individual,NG,NGN,Tier2_Verified,2025-10-12,72.76
FLR-ACC-100475,Greenfield Consulting Co.,Business,US,USD,Tier3_Enhanced,2025-06-22,539.17
FLR-ACC-100476,Metro Media Inc,Business,NG,NGN,Tier2_Verified,2024-03-21,356.22
FLR-ACC-100477,Funke Okafor,Individual,US,USD,Tier1_Basic,2025-11-21,124.64
FLR-ACC-100478,Olu Balogun,Individual,GB,GBP,Tier1_Basic,2024-07-30,101.88
FLR-ACC-100479,Peter Smith,Individual,FR,EUR,Tier2_Verified,2025-07-01,18.46
FLR-ACC-100480,Ngozi Adekunle,Individual,GB,GBP,Tier3_Enhanced,2023-07-16,45.99
FLR-ACC-100481,Kemi Okoro,Individual,GB,GBP,Tier1_Basic,2024-05-26,41.88
FLR-ACC-100482,Tobi Obi,Individual,US,USD,Tier3_Enhanced,2024-03-16,143.05
FLR-ACC-100483,Prime Consulting Co.,Business,NG,NGN,Tier2_Verified,2024-09-08,179.24
FLR-ACC-100484,Laura Johnson,Individual,NG,NGN,Tier2_Verified,2025-02-16,41.65
FLR-ACC-100485,Ruth Okoro,Individual,GB,GBP,Tier2_Verified,2025-06-04,55.67
FLR-ACC-100486,Yetunde Williams,Individual,DE,EUR,Tier3_Enhanced,2024-12-13,219.0
FLR-ACC-100487,David Balogun,Individual,US,USD,Tier3_Enhanced,2023-04-06,18.49
FLR-ACC-100488,Silverline Technologies Inc,Business,US,USD,Tier3_Enhanced,2024-06-09,146.28
FLR-ACC-100489,Metro Trading Co.,Business,FR,EUR,Tier2_Verified,2025-04-10,158.28
FLR-ACC-100490,David Yusuf,Individual,NG,NGN,Tier2_Verified,2026-04-06,15.87
FLR-ACC-100491,John Adekunle,Individual,NG,NGN,Tier2_Verified,2024-10-02,19.03
FLR-ACC-100492,Silverline Textiles LLC,Business,NG,NGN,Tier3_Enhanced,2024-09-21,226.22
FLR-ACC-100493,Ifeoma Ibrahim,Individual,NG,NGN,Tier2_Verified,2023-12-19,29.04
FLR-ACC-100494,Global Technologies Inc,Business,US,USD,Tier3_Enhanced,2023-06-01,375.51
FLR-ACC-100495,Femi Okafor,Individual,NG,NGN,Tier1_Basic,2026-04-06,33.42
FLR-ACC-100496,Greenfield Technologies Ltd,Business,NG,NGN,Tier2_Verified,2024-08-25,109.64
FLR-ACC-100497,Laura Brown,Individual,GB,GBP,Tier2_Verified,2026-06-16,74.66
FLR-ACC-100498,Michael Smith,Individual,NG,NGN,Tier1_Basic,2026-03-25,81.1
FLR-ACC-100499,Femi Fashola,Individual,NG,NGN,Tier2_Verified,2024-06-14,24.54
FLR-ACC-100500,Ben Adeyemi,Individual,NG,NGN,Tier2_Verified,2024-12-03,140.57
FLR-ACC-100501,Silverline Foods Inc,Business,DE,EUR,Tier1_Basic,2024-11-15,195.96
FLR-ACC-100502,Metro Builders LLC,Business,NG,NGN,Tier1_Basic,2026-04-05,555.29
FLR-ACC-100503,Michael Smith,Individual,DE,EUR,Tier2_Verified,2025-01-21,23.52
FLR-ACC-100504,Urban Textiles Co.,Business,NG,NGN,Tier2_Verified,2022-06-30,238.43
FLR-ACC-100505,Sarah Yusuf,Individual,US,USD,Tier3_Enhanced,2024-04-28,70.58
FLR-ACC-100506,Blessing Nwosu,Individual,DE,EUR,Tier2_Verified,2025-12-30,57.39
FLR-ACC-100507,David Adekunle,Individual,GB,GBP,Tier2_Verified,2024-06-10,111.76
FLR-ACC-100508,Kunle Ibrahim,Individual,FR,EUR,Tier2_Verified,2025-12-03,69.34
FLR-ACC-100509,Yetunde Okafor,Individual,NG,NGN,Tier3_Enhanced,2024-03-26,37.27
FLR-ACC-100510,North Trading Ltd,Business,NG,NGN,Tier1_Basic,2024-12-09,1590.15
FLR-ACC-100511,Metro Builders Co.,Business,NG,NGN,Tier1_Basic,2025-08-09,226.13
FLR-ACC-100512,Chidi Brown,Individual,US,USD,Tier3_Enhanced,2023-09-06,28.74
FLR-ACC-100513,Apex Media Co.,Business,FR,EUR,Tier2_Verified,2025-06-02,643.35
FLR-ACC-100514,Apex Textiles Co.,Business,US,USD,Tier3_Enhanced,2023-09-21,360.98
FLR-ACC-100515,Kemi Nwosu,Individual,GB,GBP,Tier3_Enhanced,2024-03-25,35.64
FLR-ACC-100516,Laura Okoro,Individual,US,USD,Tier1_Basic,2025-09-11,54.62
FLR-ACC-100517,Metro Media Co.,Business,FR,EUR,Tier3_Enhanced,2025-01-16,140.93
FLR-ACC-100518,Yetunde Taylor,Individual,NG,NGN,Tier2_Verified,2025-04-06,91.99
FLR-ACC-100519,Laura Brown,Individual,NG,NGN,Tier3_Enhanced,2024-05-23,41.07
FLR-ACC-100520,Aisha Obi,Individual,NG,NGN,Tier2_Verified,2024-11-24,40.13
FLR-ACC-100521,Kunle Eze,Individual,NG,NGN,Tier3_Enhanced,2024-08-15,75.58
FLR-ACC-100522,Chidi Taylor,Individual,US,USD,Tier3_Enhanced,2024-06-13,15.63
FLR-ACC-100523,Tunde Brown,Individual,US,USD,Tier2_Verified,2025-11-24,82.83
FLR-ACC-100524,John Adekunle,Individual,FR,EUR,Tier1_Basic,2023-12-23,59.22
FLR-ACC-100525,Amaka Eze,Individual,NG,NGN,Tier2_Verified,2026-01-16,71.6
FLR-ACC-100526,Femi Okoro,Individual,NG,NGN,Tier2_Verified,2024-03-11,115.53
FLR-ACC-100527,Global Textiles LLC,Business,NG,NGN,Tier1_Basic,2025-10-27,340.05
FLR-ACC-100528,Olu Bello,Individual,GB,GBP,Tier1_Basic,2025-08-09,62.19
FLR-ACC-100529,Olu Nwosu,Individual,GB,GBP,Tier3_Enhanced,2025-07-07,153.51
FLR-ACC-100530,Ruth Johnson,Individual,NG,NGN,Tier3_Enhanced,2025-02-24,73.77
FLR-ACC-100531,Chidi Brown,Individual,NG,NGN,Tier3_Enhanced,2026-01-09,38.5
FLR-ACC-100532,Femi Nwosu,Individual,NG,NGN,Tier3_Enhanced,2024-12-21,22.86
FLR-ACC-100533,North Logistics LLC,Business,GB,GBP,Tier2_Verified,2025-11-21,352.91
FLR-ACC-100534,Metro Ventures Ltd,Business,NG,NGN,Tier2_Verified,2024-11-05,992.12
FLR-ACC-100535,James Okoro,Individual,NG,NGN,Tier2_Verified,2024-04-13,61.89
FLR-ACC-100536,Blessing Okoro,Individual,NG,NGN,Tier3_Enhanced,2026-06-07,87.49
FLR-ACC-100537,Sarah Chukwu,Individual,DE,EUR,Tier3_Enhanced,2024-02-18,96.19
FLR-ACC-100538,Greenfield Retail Inc,Business,NG,NGN,Tier2_Verified,2024-12-09,339.75
FLR-ACC-100539,Ifeoma Bello,Individual,US,USD,Tier3_Enhanced,2024-03-31,12.92
FLR-ACC-100540,Bluewave Media Co.,Business,FR,EUR,Tier2_Verified,2023-04-26,148.42
